customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
220272556,08-19-2023,,39,month,Yes
219493644,08-19-2023,,39,month,Yes
148996798,08-19-2023,,39,month,Yes
218947678,08-19-2023,,39,month,Yes
119465934,08-19-2023,,39,month,Yes
219195061,08-19-2023,,39,month,Yes
219637590,08-19-2023,08-25-2023,39,month,Yes
218878930,08-20-2023,,39,month,Yes
134622358,08-20-2023,,39,month,Yes
219237524,08-20-2023,,39,month,Yes
147320092,08-20-2023,,39,month,Yes
219953886,08-20-2023,,39,month,Yes
207013932,08-20-2023,08-20-2023,39,month,No
205274562,08-21-2023,,39,month,Yes
152698255,08-21-2023,,39,month,Yes
209361492,08-21-2023,,39,month,Yes
205530810,08-21-2023,,39,month,Yes
220343801,08-21-2023,,39,month,Yes
150441222,08-21-2023,,39,month,Yes
214640803,08-21-2023,,39,month,Yes
219569853,08-21-2023,,39,month,Yes
220197494,08-21-2023,,39,month,Yes
220323698,08-21-2023,,39,month,Yes
215180470,08-21-2023,08-21-2023,39,month,Yes
177323966,08-21-2023,08-28-2023,39,month,Yes
214682826,08-21-2023,08-22-2023,39,month,Yes
220414820,08-22-2023,,39,month,Yes
214682826,08-22-2023,,39,month,Yes
206147500,08-22-2023,,39,month,Yes
220402308,08-22-2023,,39,month,Yes
220205806,08-22-2023,,39,month,Yes
152792045,08-22-2023,,39,month,Yes
220381016,08-22-2023,,39,month,Yes
220385078,08-22-2023,,39,month,Yes
220414853,08-22-2023,,39,month,Yes
220366524,08-22-2023,,39,month,Yes
220407436,08-22-2023,08-23-2023,39,month,No
192182455,08-23-2023,,39,month,Yes
219439597,08-23-2023,,39,month,Yes
219576812,08-23-2023,,39,month,Yes
143111905,08-23-2023,,39,month,Yes
123297208,08-23-2023,,39,month,Yes
213194584,08-23-2023,,39,month,Yes
220455205,08-23-2023,,39,month,Yes
220425056,08-23-2023,,39,month,Yes
219685108,08-23-2023,,39,month,Yes
220531090,08-24-2023,,39,month,Yes
220510482,08-24-2023,,39,month,Yes
149856123,08-24-2023,,39,month,Yes
217506938,08-24-2023,,39,month,Yes
189403535,08-24-2023,,39,month,Yes
132318451,08-24-2023,08-25-2023,39,month,Yes
220495479,08-24-2023,08-25-2023,39,month,No
164903790,08-25-2023,,39,month,Yes
220371835,08-25-2023,,39,month,Yes
125932988,08-25-2023,,39,month,Yes
214924190,08-25-2023,,39,month,Yes
117300170,08-25-2023,,39,month,Yes
162913792,08-25-2023,,39,month,Yes
220551506,08-25-2023,,39,month,Yes
161187523,08-25-2023,,39,month,Yes
220562110,08-25-2023,08-26-2023,39,month,No
220589305,08-26-2023,,39,month,Yes
220496139,08-26-2023,,39,month,Yes
219211334,08-26-2023,,39,month,Yes
220582817,08-26-2023,,39,month,Yes
217513777,08-26-2023,08-28-2023,39,month,Yes
220576148,08-26-2023,09-05-2023,39,month,Yes
219294264,08-27-2023,,39,month,Yes
220617197,08-27-2023,,39,month,Yes
220227691,08-27-2023,,39,month,Yes
220672607,08-28-2023,,39,month,Yes
218608353,08-28-2023,,39,month,Yes
135128238,08-28-2023,,39,month,Yes
220285147,08-28-2023,,39,month,Yes
218645057,08-28-2023,,39,month,Yes
128199550,08-28-2023,08-31-2023,39,month,Yes
220747618,08-29-2023,,39,month,Yes
207386830,08-29-2023,,39,month,Yes
205109812,08-29-2023,,39,month,Yes
132318451,08-29-2023,,39,month,Yes
218596318,08-29-2023,,39,month,Yes
220699520,08-29-2023,,39,month,Yes
218307579,08-29-2023,,39,month,Yes
218514844,08-30-2023,,39,month,Yes
188622328,08-30-2023,,39,month,Yes
220790640,08-30-2023,,39,month,Yes
220675005,08-30-2023,,39,month,Yes
142757196,08-30-2023,,39,month,Yes
220411940,08-30-2023,,39,month,Yes
155613371,08-30-2023,,39,month,Yes
164548755,08-30-2023,,39,month,Yes
220546810,08-30-2023,,39,month,Yes
215202566,08-30-2023,08-30-2023,39,month,Yes
135092264,08-31-2023,,39,month,Yes
220854418,08-31-2023,,39,month,Yes
220851140,08-31-2023,,39,month,Yes
220843911,08-31-2023,,39,month,Yes
216137022,08-31-2023,,39,month,Yes
161151062,08-31-2023,,39,month,Yes
148085880,08-31-2023,,39,month,Yes
182061738,09-01-2023,,39,month,Yes
220860582,09-01-2023,,39,month,Yes
218315334,09-01-2023,,39,month,Yes
217246008,09-01-2023,,39,month,Yes
220835326,09-01-2023,,39,month,Yes
219470485,09-01-2023,,39,month,Yes
182153913,09-02-2023,,39,month,Yes
217223132,09-02-2023,,39,month,Yes
219643599,09-02-2023,,39,month,Yes
152851458,09-02-2023,,39,month,Yes
219657672,09-02-2023,,39,month,Yes
220973656,09-03-2023,,39,month,Yes
159717680,09-03-2023,,39,month,Yes
220420126,09-03-2023,,39,month,Yes
220965750,09-03-2023,,39,month,Yes
219065931,09-03-2023,,39,month,Yes
220707034,09-03-2023,,39,month,Yes
220875396,09-03-2023,,39,month,Yes
134054676,09-03-2023,09-05-2023,39,month,Yes
183702574,09-03-2023,09-03-2023,39,month,Yes
220997288,09-04-2023,,39,month,Yes
218617631,09-04-2023,,39,month,Yes
220952702,09-04-2023,,39,month,Yes
156460574,09-04-2023,,39,month,Yes
221012872,09-04-2023,,39,month,Yes
220845656,09-04-2023,,39,month,Yes
220989516,09-04-2023,,39,month,Yes
135317128,09-04-2023,,39,month,Yes
220984730,09-04-2023,,39,month,Yes
220984628,09-04-2023,,39,month,Yes
220989226,09-04-2023,,39,month,Yes
220988969,09-04-2023,,39,month,Yes
220988022,09-04-2023,,39,month,Yes
220984390,09-04-2023,,39,month,Yes
181480437,09-04-2023,,39,month,Yes
125219153,09-05-2023,,39,month,Yes
160833652,09-05-2023,,39,month,Yes
221073196,09-05-2023,,39,month,Yes
153733292,09-05-2023,,39,month,Yes
152692003,09-05-2023,,39,month,Yes
220528931,09-05-2023,,39,month,Yes
221052611,09-05-2023,,39,month,Yes
220665801,09-05-2023,,39,month,Yes
221028388,09-05-2023,,39,month,Yes
206284545,09-05-2023,,39,month,Yes
178531928,09-05-2023,,39,month,Yes
220994271,09-05-2023,,39,month,Yes
218720472,09-05-2023,,39,month,Yes
218900441,09-06-2023,,39,month,Yes
221123938,09-06-2023,,39,month,Yes
166750222,09-06-2023,,39,month,Yes
154783053,09-06-2023,,39,month,Yes
221100604,09-06-2023,,39,month,Yes
220703723,09-06-2023,,39,month,Yes
220815627,09-06-2023,,39,month,Yes
214764106,09-06-2023,,39,month,Yes
158763940,09-07-2023,,39,month,Yes
220065316,09-07-2023,,39,month,Yes
217662862,09-07-2023,,39,month,Yes
220328388,09-07-2023,,39,month,Yes
219521019,09-07-2023,,39,month,Yes
221145374,09-07-2023,,39,month,Yes
221130434,09-07-2023,,39,month,Yes
221189604,09-08-2023,,39,month,Yes
215174643,09-08-2023,,39,month,Yes
188354637,09-08-2023,,39,month,Yes
